Name,RA,DEC,GL,GB,Period (s),Frequency (Hz),DM,W10 (ms),W50 (ms)
J1550-5418,15:50:54.12386,-54:18:24.1141,327.237,-0.131675,2.06983302,0.483130759988,830,0,0
J1551-0658,15:51:07.215,-06:58:06.5,1.49444,34.765,0.00709,141.043723554,21.6,0,0
J1551-4424,15:51:48.02,-44:24:42,333.61,7.45381,0.6740603610,1.48354666415,66.5,0,0
J1551-5310,15:51:41.25,-53:10:59.6,328.034,0.668747,0.45339416464,2.20558639257,493,0,62
J1552-4937,15:52:13.2709,-49:37:49.744,330.342,3.37184,0.0062843113814174,159.126424409,114.19,0,0.9
J1552-62,15:52:38,-62:14:31,322.391,-6.42749,0.1988,5.03018108652,120,0,0
J1553-5456,15:53:59.6,-54:56:06,327.187,-0.901359,1.0813282469,0.924788567086,210,130,22
J1554-5209,15:54:27.15,-52:09:38.3,329.006,1.19396,0.1252295584025,7.98533519368,130.8,0,1.0
J1554-5512,15:54:40.5,-55:12:33,327.087,-1.17482,3.418039313,0.292565388642,450,0,63
J1555-0515,15:55:40.097,-05:15:57.4,3.97285,34.9693,0.97540989108,1.02521002621,23.46,0,12.9
J1555-2341,15:55:33.18,-23:41:09.9,348.441,22.5,0.532577741209,1.877660147286,51.901,27.2,10.8
J1555-3134,15:55:17.952,-31:34:20.10,342.699,16.7571,0.518109779801,1.930092885690,73.045,32.8,27.0
J1556-5358,15:56:51.5,-53:58:55,328.117,-0.435785,0.99468068673,1.00534775968,436,0,29
J1557-4258,15:57:00.2580,-42:58:12.66,335.273,7.95243,0.329186857758,3.03778834553,144.497,22,9
J1558-5419,15:58:41.45,-54:19:26,328.1,-0.870106,0.594575263548,1.6818728617,657,0,22
J1558-5756,15:58:30.53,-57:56:26.1,325.731,-3.60448,1.12234168628,0.890994259795,127.8,19,9.5
J1559-44,15:59,00:00:00,9.81702,37.4604,1.16989,0.854781218747,122.0,0,0
J1559-4438,15:59:41.526126,-44:38:45.901778,334.54,6.36665,0.2570560976508,3.89020143517,56.1,14,6
J1559-5545,15:59:21.3,-55:45:40,327.238,-2.02412,0.9572424424,1.04466742771,212.9,24,9.0
J1600-3053,16:00:51.903452,-30:53:49.3653,344.09,16.4514,0.00359792850965,277.9377070213120,-6.3E-4,0.42,0.094
J1600-5044,16:00:53.031,-50:44:20.96,330.69,1.63086,0.1926012327811,5.19207476276,260.56,11,5.4
J1600-5751,16:00:19.93,-57:51:14.7,325.971,-3.69689,0.194454482247,5.14259166693,176.55,26,11
J1600-5916,16:00:35.0,-59:16:59,325.057,-4.79763,1.24766617401,0.80149644258,177,0,130
J1601-50,16:01:24,-50:23,330.985,1.84576,0.860777,1.16174107812,59.0,0,0
J1601-5244,16:01:27.3,-52:44:9,329.448,0.0651089,2.55935663098,0.390723195,273,0,62
J1601-5335,16:01:54.91,-53:35:43.2,328.935,-0.628288,0.288456511543,3.46672708011,194.6,0,7.4
J1602-4957,16:02:18.2,-49:57:32,331.374,2.07039,0.81999003685,1.2195270126,319,0,29
J1602-5100,16:02:18.8,-51:00:02,330.688,1.28562,0.86422735995,1.15710291798,170.93,30,7.9
J1603-2531,16:03:04.89,-25:31:47.4,348.375,19.9853,0.283070376692,3.53269039200,53.763,16,7
J1603-2712,16:03:08.06,-27:13:27.6,347.126,18.7673,0.778313192792,1.284829820773,46.201,33.4,20.0
J1603-3539,16:03:53.697,-35:39:57.1,341.218,12.5259,0.1419085889640,7.04678981942,77.5,0,12
J1603-5657,16:03:31.46,-56:57:44.19,326.884,-3.30903,0.49607711306,2.01581563365,264.07,13,4.7
J1603-7202,16:03:35.67751,-72:02:32.72985,316.63,-14.4955,0.0148419522511,67.376581131844,38.0471,1.71,1.206
J1604-44,16:04:32,-44:43,335.142,5.74436,1.4,0.714285714286,0,0,0
J1604-4718,16:04:29.41,-47:18:47.9,333.399,3.8136,0.527465874211,1.89585724668,52.0,0,11
J1604-4909,16:04:22.999,-49:09:58.34,332.152,2.44158,0.327417572788,3.05420381528,140.8,13,4.4
J1604-7203,16:04:29.177,-72:03:30.46,316.67,-14.5542,0.341402932218,2.92909024976,54.370,38,20
J1605+3249,16:05:18.52,+32:49:18.0,52.8803,47.9921,6.88,0.145348837209,0,0,0
J1605-5215,16:05:19.0,-52:15:48,330.201,0.0309303,1.01360874733,0.9865739642,532,0,26
J1605-5257,16:05:16.3,-52:57:34,329.732,-0.48366,0.6580131007,1.51972658133,35.1,79,59
J1607-0032,16:07:12.1034,-00:32:40.83,10.7155,35.4657,0.421816233583,2.3707006046372,10.6823,18.3,12.5
J1607-5140,16:07:49.3,-51:40:16,330.884,0.21255,0.342722792467,2.9178100260,533,0,20
J1607-6449,16:07:48.711,-64:49:43.08,321.953,-9.48608,0.298116357616,3.35439493491,89.39,0,0
J1609-1930,16:09:05.35,-19:30:08,354.073,23.1776,1.55791724762,0.641882617018,37,26.8,14.6
J1609-4616,16:09:41.13,-46:16:22.5,334.76,3.98586,0.249608954839,4.00626652456,150.1,9.0,5.6
J1609-5158,16:09:26.7,-51:58:18,330.867,-0.178535,1.27940235395,0.7816149446,1069,0,100
J1610-1322,16:10:42.77,-13:22:22.3,359.427,26.9488,1.01839274636,0.981939436993,49.13,89.8,37.6
J1610-17,16:10:11,-17:50,355.611,24.1098,0,0,52.5,0,0
J1610-5006,16:10:44.30,-50:06:42.2,332.278,1.04998,0.481118852146,2.07848849726,416,98,42
J1610-5303,16:10:12.82,-53:03:49,330.212,-1.06065,0.78646802352,1.27150751219,380.1,0,44
J1611-01,16:11,-01:28,10.4474,34.1607,1.29687,0.771087310216,27.21,0,0
J1611-4811,16:11:02.7,-48:11:39,333.621,2.42052,1.296850239,0.771099059804,221,0,33
J1611-4949,16:11:46.63,-49:49:57.2,332.59,1.14047,0.66643792285,1.50051485024,556.8,0,18
J1611-5209,16:11:03.20,-52:09:23.6,330.923,-0.482098,0.182491659288,5.47970249107,127.57,4.1,2.2
J1611-5847,16:11:51.313,-58:47:42.33,326.465,-5.40898,0.354550316646,2.820474141608,79.9,6.5,2.8
J1612+2008,16:12:23.432,20:08:18.33,35.518,43.7429,0.4266459810253,2.34386363513,19.544,0,3.29
J1612-2408,16:12:26.06,-24:08:04,351.011,19.4458,0.92383371069,1.08244588656,49,31.8,20.8
J1612-49,16:12:54,-49:27,332.985,1.29511,0.19268718417,5.18975874969,439,73.1,28.7
J1612-5136,16:12:00.6,-51:36:54,331.4,-0.186718,0.48331051132,2.06906321418,1173,0,125
J1612-55,16:12:06,-55:09,328.992,-2.77595,0.846907,1.18076719168,312,56.5,37.6
J1612-5805,16:12:27.816,-58:05:29.2,327.008,-4.95189,0.61552045802,1.62464136971,171.3,0,0
J1613-4714,16:13:29.03,-47:14:25.8,334.573,2.8349,0.38237595278,2.61522722004,161.2,27,9.7
J1613-5211,16:13:42.46,-52:11:21.0,331.197,-0.784308,0.457501817817,2.1857836648,360.1,0,14
J1613-5234,16:13:57.49,-52:34:17,330.962,-1.08805,0.655220595672,1.5262035513,624,0,31
J1614+0737,16:14:40.91,7:37:31.0,20.6329,38.1629,1.2068014364,0.828636733302,21.3949,26.3,11.9
J1614-2230,16:14:36.51,-22:30:31.3,352.636,20.1921,0.0031508076534271,317.378942162,34.4865,0,0
J1614-23,16:14,-23:15,351.956,19.7906,0.0335,29.8507462687,52,0,0
J1614-38,16:14:43,-38:46:15,340.633,8.79101,0.4641,2.15470803706,110,0,0
J1614-3937,16:14:31.227,-39:37:28.8,340.004,8.20551,0.407292274238,2.45523930418,152.44,30,21
J1614-5048,16:14:11.29,-50:48:03.5,332.206,0.171649,0.23169383623,4.3160405830,582.8,37,11
J1614-5144,16:14:45.7,-51:44:49,331.619,-0.575511,1.5340081422,0.651887022298,748,0,68
J1614-5402,16:14:50.38,-54:02:47,330.04,-2.24728,0.57259227192,1.74644341015,300,0,14
J1615-2940,16:15:52.83,-29:40:15.8,347.387,15.0563,2.47756787384,0.403621636589,44.79,63.4,25.7
J1615-5444,16:15:01.191,-54:44:32.4,329.578,-2.76842,0.360957675308,2.77040791319,312.6,20,6.5
J1615-5537,16:15:40.43,-55:37:00.5,329.039,-3.46396,0.79152571562,1.26338283175,124.48,23,16
J1616-5017,16:16:29.89,-50:17:14.9,332.827,0.288879,0.491384121830,2.03506779233,194,20.5,9.76
J1616-5109,16:16:30.9,-51:09:17,332.226,-0.337153,1.21959388248,0.8199450771,1160,0,220
J1616-5208,16:16:23.4,-52:08:48,331.524,-1.0377,1.02583089263,0.9748195411,488,0,43
J1617-4216,16:17:23.38,-42:16:59,338.524,5.92427,3.42846630955,0.291675609358,163.6,90,38
J1617-4608,16:17:35.105,-46:08:36.5,335.842,3.13871,0.567080221721,1.76341893386,321.5,17,7.7
J1617-5055,16:17:29.3,-50:55:13.2,332.499,-0.275144,0.069356847,14.4181871474,467,11,5.8
J1618-39,16:18:30,-39:19,340.775,7.88662,0.011987313,83.4215307467,117.5,0,1.4
J1618-4723,16:18:06.80,-47:23:19.1,335.037,2.18421,0.20355287786,4.91272838052,134.7,16,11
J1619-42,16:19:06,-42:02,338.927,5.87951,1.023152,0.977371886093,172.0,0,0
J1620-4927,16:20:41.52,-49:27:37.1,333.888,0.407622,0.171934652447,5.81616320951,0,0,0
J1620-5414,16:20:14.44,-54:14:51.7,330.467,-2.94312,1.15636028782,0.86478237841,71,0,26
J1621-5039,16:21:04.71,-50:39:48.6,333.084,-0.489678,1.08401994353,0.92249225300,261,42,20
J1621-5243,16:21:55.8,-52:43:44,331.718,-2.04474,0.37192413884,2.68872034797,363,0,17
J1622-3751,16:22:04.58,-37:51:13.9,342.322,8.41935,0.7314627228,1.36712366718,153.8,0,0
J1622-4332,16:22:45.468,-43:32:28.2,338.332,4.33929,0.91693752262,1.09058684516,230.68,94,32
J1622-4347,16:22:30.060,-43:47:21.4,338.122,4.1978,0.45768147104,2.18492568145,177,17,9.8
J1622-4802,16:22:47.19,-48:02:13.1,335.139,1.17038,0.265072235695,3.7725565538,364.3,0,17
J1622-4845,16:22:05.45,-48:46:29,334.534,0.731565,0.73509164794,1.36037459112,292,42.3,17.5
J1622-4944,16:22:37.5,-49:44:30,333.911,-0.0127766,1.0729678942,0.93199433590,755,0,34
J1622-4950,16:22:44.80,-49:50:54.4,333.849,-0.101997,4.3261,0.231155081944,820,0,0
J1622-6617,16:22:03.6681,-66:17:16.978,321.978,-11.5596,0.0236234447394,42.33082901464,88.024,0,0.78
J1623-0841,16:23:42.701,-08:41:36.4,5.77426,27.3674,0.503014997755,1.98801229479,60.42,0,11.2
J1623-0908,16:23:17.68,-9:08:49.2,5.29656,27.1775,1.27644581952,0.7834253398860,68.183,27.4,14.7
J1623-2631,16:23:38.2218,-26:31:53.769,350.976,15.96,0.0110757509142,90.287332005426,-0.0005,2.71,0.57
J1623-4256,16:23:48.34,-42:56:52,338.89,4.61962,0.3645903553,2.74280431576,295,29,13
J1623-4949,16:23:54.80,-49:49:4,334.003,-0.214089,0.725732155404,1.37791882660,183.3,31,11
J1624-4411,16:24:21.361,-44:11:33.8,338.069,3.67699,0.23316407639,4.28882534344,139.4,50,8.1
J1624-4613,16:24:18.7,-46:13:02,336.616,2.26479,0.871242605552,1.1477859251,224.2,0,170
J1624-4721,16:24:54.89,-47:21:27,335.874,1.39259,0.44872324857,2.228545107,364,0,18
J1625-4048,16:25:10.33,-40:48:21.5,340.609,5.93202,2.3552781933,0.424578295186,145,165,96
J1625-4904,16:25:18.05,-49:04:33.6,334.69,0.144732,0.460339492288,2.1723098208,684.8,0,13
J1625-4913,16:25:16.41,-49:13:44.6,334.578,0.0409348,0.35585626277,2.81012336896,720,0,0
J1626-44,16:27:00,-44:22,338.274,3.21635,0.3083536,3.24303007975,269.2,0,0
J1626-4537,16:26:48.98,-45:37:25.6,337.346,2.36688,0.370141128114,2.70167221107,237.0,24,12
J1626-4807,16:26:42.5,-48:07:54,335.53,0.636472,0.293928188642,3.4021915510,817,0,57
J1626-6621,16:26:06.851,-66:21:15.27,322.214,-11.901,0.45086776633,2.21794520407,84.11,0,0
J1627+1419,16:27:18.759,+14:19:20.7,30.0298,38.3194,0.490856730096,2.03725433245,33.8,41,30
J1627-4706,16:27:28.75,-47:06:50.2,336.352,1.25002,0.140745806053,7.1050074460,456.1,0,9.2
J1627-4845,16:27:10.34,-48:45:08,335.137,0.149793,0.612330650088,1.63310459775,557.8,170,36
J1627-49,16:27:42,-49:54,334.37,-0.708607,0.623678,1.60339149369,594,97.1,69.3
J1627-51,16:27:30,-51:08,333.459,-1.54092,0.4396840,2.27436067721,201,16.3,9.8
J1627-5547,16:27:21.08,-55:47:52.4,330.074,-4.75637,0.35246421320,2.83716746991,166.2,27,14
J1627-5936,16:27:52.59,-59:36:55.3,327.341,-7.43811,0.35423394051,2.82299318513,99.3,0,0
J1627+86,16:27,+86:54,120.071,28.9261,0.3957850,2.5266243036,46,0,0
J1628-3205,16:28:07.00,-32:05:48.9,347.428,11.4824,0.00321,311.526479751,42.1,0,0
J1628-4804,16:28:26.83,-48:04:59,335.766,0.461087,0.865970962704,1.15477313105,952,255,43
J1628-4828,16:28:30.9,-48:28:42,335.488,0.17961,4.1375385239,0.24168959255,1209,0,240
J1629-3636,16:29:35.81,-36:36:13,344.28,8.19811,2.988192686,0.334650440945,101,0,0
J1629+43,16:29,+43:59,69.0594,43.5926,0.1811729,5.5195892984,7.3,0,0
J1629-6902,16:29:08.7706,-69:02:45.294,320.371,-13.9263,0.0060006034432179,166.649906041,29.490,1.0,0.40
J1630+37,16:30,+37,59.4411,43.2944,0.00332,301.204819277,14.1,0,0
J1630-4719,16:30:02.47,-47:19:42,336.497,0.787373,0.55907133302,1.78868051524,489.6,19,10
J1630-4733,16:30:37.47,-47:33:05.0,336.403,0.562453,0.57597141155,1.73619728331,498,0,76
J1631-1612,16:31:52.47,-16:12:52.0,0.576957,21.193,0.67768391249,1.47561419353,33.77,0,0
J1631-4155,16:31:18.33,-41:55:03.7,340.596,4.33201,0.551241253768,1.81408773956,235,0,14
J1632-1013,16:32:54.20,-10:13:18,5.91034,24.6364,0.71763732795,1.39346151747,89.9,0,0
J1632-4509,16:32:14.00,-45:09:09,338.343,2.00154,1.04680987694,0.9552833060,412,0,18
J1632-4621,16:32:49.813,-46:21:48.6,337.527,1.09996,1.70915449528,0.585084615090,562.9,35,18
J1632-4757,16:32:16.72,-47:57:34.3,336.296,0.0804122,0.228564097816,4.37514031974,578,0,21
J1632-4818,16:32:39.74,-48:18:52.6,336.08,-0.208576,0.813452833582,1.22932757588,758,0,43
J1633-2009,16:33:55.30,-20:10:09,357.631,18.3312,0.93555704483,1.06888190894,48.19,0,32.2
J1633-4453,16:33:47.048,-44:53:07.8,338.725,1.9823,0.436506697158,2.29091559536,474.1,25,10
J1633-4805,16:33:05.4,-48:05:36,336.29,-0.110049,0.71083007880,1.40680597209,1120,0,48
J1633-5015,16:33:00.103,-50:15:08.1,334.699,-1.56874,0.352142380018,2.83976043994,398.41,19,8.7
J1634-49,16:34:30,-49:52,335.145,-1.48365,0.68493649236,1.45998937296,649,62.5,43.5
J1634-5107,16:34:04.99,-51:07:45.6,334.171,-2.29003,0.507356002674,1.97100259922,372.8,39,15
J1634-5640,16:34:19.17,-56:40:48.7,330.09,-6.06604,0.22420119106,4.46027960544,148.0,0,0
J1635-1511,16:35:47.36,-15:11:52,2.05791,21.0781,1.17938703902,0.847898074945,54,262.0,39.6
J1635+2418,16:35:25.78,24:18:47.3,42.9933,39.8888,0.4905065128,2.038708913957,24.32,18.3,17.4
J1635-26,16:35:52,-26:16:17,353.051,14.0756,0.5105,1.95886385896,100,0,0
J1635-4513,16:35:55.4,-45:13:27,338.731,1.47496,1.5947455499,0.627059282318,416,0,75
J1635-4735,16:35:51.844,-47:35:23.31,336.976,-0.1115,2.594578,0.385419131743,0,0,0
J1635-4944,16:35:55.4,-49:44:36,335.391,-1.56976,0.67196419932,1.48817452033,474,0,40
J1635-5954,16:35:09.08,-59:54:41,327.747,-8.31263,0.52912125685,1.88992596131,134.9,35,13
J1636-4440,16:36:16.53,-44:40:25,339.18,1.79945,0.20664850874,4.83913484833,449,0,10
J1636-4803,16:36:32.0,-48:03:55,336.7,-0.514636,1.2046438889,0.830120842528,503,0,44
J1636-4933,16:36:55.15,-49:33:10,335.641,-1.56096,0.43036655800,2.32360061769,542.7,0,17
J1637-4335,16:37:56.8,-43:35:42,340.182,2.30017,0.77136654042,1.2964005406,608,0,40
J1637-4450,16:37:53.15,-44:50:26.3,339.248,1.47539,0.252869846841,3.9546035737,470.7,0,14
J1637-4553,16:37:58.710,-45:53:27.3,338.478,0.760756,0.1187713928329,8.41953585075,193.23,62,3.7
J1637-46,16:37:36,-46:13,338.192,0.591506,0.493091,2.02802322492,660.4,0,0
J1637-4642,16:37:13.77,-46:42:15,337.788,0.312103,0.154027427712,6.49235019278,417.0,0,17
J1637-4721,16:37:11.4,-47:21:03,337.304,-0.116672,1.16574138660,0.857823194316,448,0,21
J1637-4816,16:37:58.68,-48:16:12,336.71,-0.830613,0.8373653018,1.19422192184,738,0,67
J1638-3815,16:38:37.349,-38:15:03.4,344.264,5.76428,0.698260600536,1.4321300661,238.0,74,57
J1638-3951,16:38:15.56,-39:51:59,343.005,4.74379,0.77113024025,1.29679780121,249,0,61.7
J1638-42,16:38:31,-42:33:56,341.019,2.90981,0.5109,1.95733020161,410,0,0
J1638-4344,16:38:52.88,-43:44:04,340.191,2.08123,1.12194419355,0.89130992945,237,0,34
J1638-44,16:38:18,-44:40,339.427,1.53698,0.5680566269,1.76038787798,494,50.6,31.6
J1638-4417,16:38:46.221,-44:17:03.6,339.768,1.72961,0.117801550721,8.48885259899,436.0,0,5.6
J1638-4608,16:38:22.98,-46:08:11.6,338.343,0.544331,0.278137287280,3.59534677921,424.3,0,7.7
J1638-4725,16:38:12.94,-47:25:32,337.364,-0.295643,0.763933478201,1.3090145,552.1,0,54
J1638-5226,16:38:59.96,-52:26:57.4,333.702,-3.73948,0.340502709437,2.93683419334,170.1,0,13
J1639-4359,16:39:06.85,-43:59:52,340.023,1.87453,0.58755897769,1.70195680429,258.9,35,24
J1639-4604,16:39:21.201,-46:04:33.1,338.5,0.459461,0.529115851204,1.8899452695,258.91,0,8.7
J1640+2224,16:40:16.744825,+22:24:08.84178,41.051,38.2712,0.00316331581791380,316.123984313,18.4260,0,0.22
J1640-4631,16:40:43.52,-46:31:35.4,338.32,-0.0169613,0.206443048015,4.843950957,0,0,0
J1640-4648,16:40:47.62,-46:48:45,338.114,-0.215177,0.178352043293,5.60688838511,474,0,15
J1640-4715,16:40:13.19,-47:15:35.3,337.714,-0.438515,0.51740483467,1.93272256653,591.7,0,23
J1640-4951,16:40:43.56,-49:51:02.1,335.829,-2.21833,0.73909894649,1.35299881667,411.4,0,13
J1641-2347,16:41:18.04,-23:47:36,355.831,14.7142,1.091008429855,0.916583201958,27.7,90,49
J1641+3627A,16:41:40.880,+36:27:15.44,58.9999,40.9135,0.0103775094520,96.3622345636,30.36,2.2,0.11
J1641+3627B,16:41:41,+36:27:37,59.0078,40.9138,0.003528072,283.440927509,29.5,0,0.46
J1641+3627C,16:41:41,+36:27:37,59.0078,40.9138,0.003722,268.672756582,30.1,0,0.20
J1641+3627D,16:41:41,+36:27:37,59.0078,40.9138,0.003118,320.718409237,30.6,0,0.20
J1641+3627E,16:41:41,+36:27:37,59.0078,40.9138,0.002487,402.090872537,30.3,0,0.15
J1643-1224,16:43:38.160985,-12:24:58.6783,5.66949,21.2176,0.00462164152494,216.373337179973,-1.230E-3,0.93,0.314
J1643-4505,16:43:36.97,-45:05:46.0,339.728,0.546779,0.237383081875,4.2126001234,484,0,9.0
J1643-4522,16:43:20.40,-45:22:01,339.492,0.405847,1.34789947290,0.741895089438,482,0,21
J1643-4550,16:43:13.52,-45:50:54.5,339.115,0.104918,0.717508089981,1.39371250856,450.8,27,15
J1644-44,16:44:36,-44:10,340.546,1.02259,0.1739106,5.75008078864,535.1,0,0
J1644-4559,16:44:49.281,-45:59:09.5,339.193,-0.194935,0.455059775403,2.19751350054,478.8,0,8.2
J1644-46,16:44:06,-46:26,338.773,-0.392866,0.2509406,3.98500681038,405.8,0,0
J1644-4657,16:44:38.5,-46:57:38,338.435,-0.807818,0.12596223249,7.93888755568,718,0,40.3
J1645-0317,16:45:02.0414,-03:17:58.32,14.1141,26.0616,0.387689698034,2.57938244186,35.7555,8.0,4.2
J1645+1012,16:45:34.415,+10:12:16.04,27.7192,32.5477,0.410860719379,2.43391483496,36.3,19,11
J1646-2142,16:46:18.13,-21:42:09.0,358.266,15.1161,0.00585,170.94017094,29.8,0,0
J1646-4308,16:46:55.3,-43:08:07,341.603,1.37429,0.8406799814,1.1895132775,595,0,185
J1646-4346,16:46:51.3,-43:46:38,341.105,0.967749,0.23160332930,4.31772722362,490.4,70,13
J1646-5123,16:46:36.35,-51:23:14.6,335.276,-3.92899,0.53007520741,1.88652475351,279,0,15
J1646-6831,16:46:54.8,-68:31:51,321.842,-14.8293,1.7856112396,0.560032317126,43,112,88
J1647-3607,16:47:46.51,-36:07:04,347.084,5.77345,0.21231640921,4.70995154694,224,0,0
J1647-4552,16:47:10.20,-45:52:16.8,339.546,-0.430803,10.6106562774,0.0942448774,0,0,0
J1647+66,16:48,+66:04,97.076,37.0111,1.599819,0.625070711124,23,0,0
J1648-3256,16:48:06.070,-32:56:40.8,349.586,7.74922,0.719454779443,1.38994142311,128.278,22,15
J1648-4458,16:48:13.0,-44:58:26,340.35,0.00869451,0.62963153567,1.58823048616,925,0,42
J1648-4611,16:48:22.02,-46:11:16,339.438,-0.793782,0.164949668359,6.06245535349,392.9,0,12
J1648-6044,16:48:51.23,-60:44:25.5,328.22,-10.1412,0.58376499689,1.71301809003,106.2,0,0
J1649+2533,16:49:44.23,25:33:07.0,45.6478,37.1066,1.0152573918,0.984971897843,35.5,38,25
J1649-3805,16:49:48.222,-38:05:59.1,345.815,4.19446,0.262025692969,3.81641963682,213.8,34,8.0
J1649-3935,16:49:06.68,-39:35:44.2,344.577,3.34102,0.770909760511,1.29716868462,290,45.7,22.8
J1649-4349,16:49:20.42,-43:49:22.2,341.36,0.595601,0.870711559494,1.14848595852,398.6,0,26
J1649-4653,16:49:24.5,-46:53:09,339.019,-1.37976,0.55701875796,1.7952716775,332,0,18
J1649-4729,16:49:18.27,-47:29:53,338.538,-1.75909,0.297692199709,3.3591743451,540.2,0,18
J1649-5553,16:49:31.1,-55:53:40,332.077,-7.14782,0.61357070436,1.62980401915,180.4,0,68
J1649+80,16:50,+80:45,113.571,31.4907,0.0020210978,494.780608835,31.09,0,0
J1650-1654,16:50:27.20,-16:54:40.1,2.85642,17.234,1.7495517461,0.571574977551,43.25,72,45
J1650-4126,16:50:13.174,-41:26:33.8,343.291,1.99657,0.308917678787,3.23710835821,251.5,15,7.6
J1650-4341,16:50:44.68,-43:41:30.8,341.623,0.484691,0.309398365719,3.23207912775,673,0,20
J1650-4502,16:50:32.30,-45:02:37.3,340.559,-0.350746,0.380869799283,2.6255691627,319.7,19,7.3
J1650-4921,16:50:35.100,-49:21:03.88,337.248,-3.10789,0.156399367497,6.39388775033,229.9,0,3.8
J1651-1709,16:51:31.75,-17:09:22.1,2.80951,16.8817,0.973393691872,1.027333553063,33.46,36.6,27.4
J1651-4246,16:51:48.79,-42:46:11,342.457,0.922553,0.84408066596,1.1847208926,482,165,110
J1651-4519,16:51:57.2,-45:19:11,340.506,-0.718823,0.51744320409,1.9325792514,562,0,52
J1651-5222,16:51:42.97,-52:22:58.2,335.014,-5.17182,0.63505597647,1.57466433992,179.1,24,17
